entity_type,layer,text,insert_x,insert_y,start_x,start_y,start_z,end_x,end_y,end_z,center_x,center_y,radius,vertices,vertex_count,closed,start_angle,end_angle
ARC,CAJONEO,,,,,,,,,,-67.2808,-3.4501,0.1,,,,0.0,90.0
LINE,CAJONEO,,,,-67.4808,-3.3501,0.0,-67.2808,-3.3501,0.0,,,,,,,,
TEXT,TEXTO,TV,-64.2476,-2.2636,,,,,,,,,,,,,,
LINE,CABLES,,,,-64.6076,-3.3715,0.0,-64.7839,-3.4515,0.0,,,,,,,,
LINE,CABLES,,,,-64.6076,-3.3158,0.0,-64.7839,-3.3959,0.0,,,,,,,,
TEXT,TEXTO,10 TW,-64.5637,-3.3794,,,,,,,,,,,,,,
TEXT,TEXTO,12,-64.6654,-2.4057,,,,,,,,,,,,,,
LINE,TUBERIA-PISO,,,,-64.6976,-2.1923,0.0,-64.6976,-3.6798,0.0,,,,,,,,
CIRCLE,ELEMENTOS-ELEC,,,,,,,,,,-64.3873,-2.1535,0.0268,,,,,
CIRCLE,ELEMENTOS-ELEC,,,,,,,,,,-64.3552,-2.152,0.08,,,,,
CIRCLE,ELEMENTOS-ELEC,,,,,,,,,,-64.323,-2.1535,0.0268,,,,,
LINE,CAJONEO,,,,-63.9308,-2.8001,0.0,-63.7808,-2.8001,0.0,,,,,,,,
LINE,CAJONEO,,,,-63.9308,-2.7501,0.0,-63.7808,-2.7501,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-51.5829,-6.6265,0.0,-51.5829,-7.5957,0.0,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,20A,-52.4503,-6.8435,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-51.7483,-6.2325,0.0,-51.7483,-7.01,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-58.2346,-7.8619,0.0,-56.143,-7.8619,0.0,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,1012 W x 100% = 1012 W.,-57.9372,-7.2312,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,8240 W x 50% =  4120 W.,-57.9302,-7.5158,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,TOTAL                   5132 W.,-58.7932,-7.8648,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-60.1075,-7.2345,0.0,-58.0293,-7.2345,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-59.6632,-7.5076,0.0,-58.0225,-7.5076,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-61.5399,-8.5331,0.0,-60.8711,-8.5331,0.0,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,220V,-61.4539,-8.6982,,,,,,,,,,,,,,
POINT,MANCHETA,,,,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,T-1,-53.7575,-7.5159,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-56.1685,-7.6245,0.0,-55.1225,-7.6245,0.0,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,C.12,-53.2729,-7.8062,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,C.11,-53.2568,-7.1772,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-52.4487,-7.5957,0.0,-52.9413,-7.5957,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-51.5829,-7.5957,0.0,-52.2709,-7.5957,0.0,,,,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-52.4598,-7.5957,0.0111,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-52.2598,-7.5957,0.0111,,,,,
ARC,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-52.3601,-7.5986,0.102,,,,15.2575,164.7425
HATCH,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,,,,,,,,
HATCH,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,40A,-52.4503,-7.4293,,,,,,,,,,,,,,
ARC,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-52.3601,-7.0129,0.102,,,,15.2575,164.7425
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-52.2598,-7.01,0.0111,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-52.4598,-7.01,0.0111,,,,,
HATCH,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,,,,,,,,
HATCH,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-51.7483,-7.01,0.0,-52.2709,-7.01,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-52.4487,-7.01,0.0,-52.9413,-7.01,0.0,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,CONDUCTOR,-57.0735,-4.3568,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,CALIBRE,-56.8963,-4.6088,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-58.1444,-4.0492,0.0,-53.1396,-4.0492,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-57.1444,-5.2693,0.0,-57.1444,-4.0492,0.0,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,CONTIENE,-60.8835,-4.4894,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-61.6286,-4.0492,0.0,-61.6286,-5.2693,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-59.2322,-4.0492,0.0,-59.2322,-5.2693,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-61.6286,-5.2693,0.0,-61.6286,-6.2958,0.0,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,LAMPARAS 22Wx6,-61.2549,-5.0638,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,TOMAS 300Wx9,-61.1378,-5.5991,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,SUBTOTAL,-60.8949,-6.1123,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-58.1444,-5.2693,0.0,-58.1444,-5.7825,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-59.2322,-5.2693,0.0,-59.2322,-6.2958,0.0,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,S,-56.6181,-5.5754,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,R,-56.6238,-5.064,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-57.1444,-6.2958,0.0,-57.1444,-5.2693,0.0,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,132,-58.8779,-5.0638,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,2.232 W.,-58.5858,-6.1123,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,LAMPARAS,-59.131,-4.666,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-58.1444,-4.4346,0.0,-58.1444,-5.2693,0.0,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,TOMAS,-57.9346,-4.666,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-59.2322,-4.4346,0.0,-57.1444,-4.4346,0.0,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,2.100,-57.9177,-5.5991,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,SUBTOTAL,-60.8949,-2.5385,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,WATTS,-58.3902,-4.3333,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,3.140 W.,-58.5858,-2.5385,,,,,,,,,,,,,,
ARC,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-51.3236,-4.4865,0.102,,,,15.2575,164.7425
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-55.9134,-5.2693,0.0,-55.9134,-4.0492,0.0,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,FASE,-55.5742,-4.4894,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,PROTECCION,-54.5073,-4.5029,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-54.7464,-4.0492,0.0,-54.7464,-5.2693,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-53.1396,-4.0492,0.0,-53.1396,-5.2693,0.0,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,2x40 A.,-54.3579,-6.0887,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-54.7464,-5.2693,0.0,-54.7464,-6.2958,0.0,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,"Cu,10 TW",-55.7686,-5.564,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,"Cu,12 TW",-55.7686,-5.0525,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,20 A.,-54.2522,-5.064,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,30 A.,-54.2522,-5.5754,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-55.9134,-6.2958,0.0,-55.9134,-5.2693,0.0,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,C.5,-52.3846,-6.4836,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,C.3,-52.3846,-5.4514,,,,,,,,,,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-51.5829,-6.6265,0.0365,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-51.7483,-6.2325,0.0365,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,50A,-51.4174,-6.4615,,,,,,,,,,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-51.2233,-6.6265,0.0111,,,,,
ARC,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-51.3236,-6.6294,0.102,,,,15.2575,164.7425
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-51.4233,-6.6265,0.0111,,,,,
HATCH,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,,,,,,,,
HATCH,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-51.4233,-6.6265,0.0,-52.0733,-6.6265,0.0,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,C.1,-52.3846,-4.6288,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,50A,-51.4174,-6.0675,,,,,,,,,,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-51.2233,-6.2325,0.0111,,,,,
HATCH,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,,,,,,,,
ARC,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-51.3236,-6.2354,0.102,,,,15.2575,164.7425
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-51.4233,-6.2325,0.0111,,,,,
HATCH,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-51.4233,-6.2325,0.0,-52.0733,-6.2325,0.0,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,30A,-51.4174,-5.0631,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-51.2344,-5.2281,0.0,-51.0585,-5.2281,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-51.5948,-5.2281,0.0,-51.4122,-5.2281,0.0,,,,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-51.2233,-5.2281,0.0111,,,,,
HATCH,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,,,,,,,,
ARC,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-51.3236,-5.231,0.102,,,,15.2575,164.7425
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-51.4233,-5.2281,0.0111,,,,,
HATCH,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-51.4233,-5.2281,0.0,-52.0733,-5.2281,0.0,,,,,,,,
HATCH,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,,,,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-51.2233,-4.4836,0.0111,,,,,
HATCH,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,,,,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-51.4233,-4.4836,0.0111,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-51.4233,-4.4836,0.0,-52.0733,-4.4836,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-53.1396,-5.2693,0.0,-53.1396,-6.2958,0.0,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,2x50 A.,-54.3579,-2.5148,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,20A,-51.4174,-4.3186,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,"2x110/227V,BIFASICO",-52.372,-3.6531,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-48.93,-6.6265,0.0,-48.93,-7.5957,0.0,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,20A,-48.255,-6.8435,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-48.7646,-6.2325,0.0,-48.7646,-7.01,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-49.9396,-8.8556,0.0,-49.9396,-2.9035,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-50.3733,-8.5852,0.0,-50.3733,-4.259,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-50.5733,-8.5852,0.0,-50.5733,-4.259,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-50.1733,-8.5852,0.0,-50.1733,-3.6739,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-46.4634,-8.3173,0.0,-49.8386,-8.3173,0.0,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,"ATERRIZAJE INDEPENDIENTE Cu-Cu, WELD 5/8""x1.8MT ",-49.8097,-8.283,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,"CONECTOR COOPERWELD 5/8""x1.8MT ",-49.8097,-8.5892,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,"CONECTOR COOPERWELD 5/8""x1.8MT ",-49.6902,-8.8693,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,30A,-48.2683,-7.4293,,,,,,,,,,,,,,
ARC,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-48.1528,-7.5986,0.102,,,,15.2575,164.7425
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-50.1733,-7.9866,0.0,-47.5717,-7.9866,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-50.1733,-7.7851,0.0,-47.5717,-7.7851,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-50.1733,-7.2397,0.0,-47.5717,-7.2397,0.0,,,,,,,,
ARC,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-48.1528,-7.0129,0.102,,,,15.2575,164.7425
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-50.0857,-8.2394,0.0,-50.0755,-8.2044,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-50.1733,-8.1868,0.0,-50.0857,-8.2394,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-49.8386,-8.3173,0.0,-50.1733,-8.1868,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-49.8805,-8.5523,0.0,-49.9689,-8.6094,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-49.9345,-8.9955,0.0,-49.9447,-8.9955,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-49.9196,-8.9756,0.0,-49.9596,-8.9756,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-49.9396,-8.8556,0.0,-49.8303,-8.8556,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-49.9047,-8.9556,0.0,-49.9744,-8.9556,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-49.8898,-8.9356,0.0,-49.9893,-8.9356,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-49.875,-8.9156,0.0,-50.0042,-8.9156,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-49.8601,-8.8956,0.0,-50.0191,-8.8956,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-49.8452,-8.8756,0.0,-50.034,-8.8756,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-49.9396,-8.8556,0.0,-50.0489,-8.8556,0.0,,,,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-48.2531,-7.5957,0.0111,,,,,
HATCH,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-48.93,-7.5957,0.0,-48.242,-7.5957,0.0,,,,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-49.9396,-7.9866,0.0365,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-50.1733,-7.7851,0.0365,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-50.1733,-7.2397,0.0365,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-48.2531,-7.01,0.0111,,,,,
HATCH,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-48.7646,-7.01,0.0,-48.242,-7.01,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-50.1682,-8.7251,0.0,-50.1784,-8.7251,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-50.1534,-8.7052,0.0,-50.1933,-8.7052,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-50.1385,-8.6852,0.0,-50.2082,-8.6852,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-50.1236,-8.6652,0.0,-50.2231,-8.6652,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-50.1087,-8.6452,0.0,-50.2379,-8.6452,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-50.0938,-8.6252,0.0,-50.2528,-8.6252,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-50.0789,-8.6052,0.0,-50.2677,-8.6052,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-50.1733,-8.5852,0.0,-50.064,-8.5852,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-50.1733,-8.5852,0.0,-50.2826,-8.5852,0.0,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,T-2,-47.0526,-7.5159,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,C.21,-47.4047,-7.1772,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,C.22,-47.3885,-7.8062,,,,,,,,,,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-48.0531,-7.5957,0.0111,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-48.0643,-7.5957,0.0,-47.5717,-7.5957,0.0,,,,,,,,
HATCH,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-48.0643,-7.01,0.0,-47.5717,-7.01,0.0,,,,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-48.0531,-7.01,0.0111,,,,,
HATCH,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,,,,,,,,
ARC,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-49.1893,-4.4865,0.102,,,,15.2575,164.7425
TEXT,CARGAS-DIAGRAMA-CONVENC,C.6,-48.319,-6.4391,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,C.2,-48.319,-4.637,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,C.4,-48.319,-5.552,,,,,,,,,,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-48.93,-6.6265,0.0365,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-48.7646,-6.2325,0.0365,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-50.3733,-6.6265,0.0365,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,40A,-49.2837,-6.4615,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-49.0896,-6.6265,0.0,-48.4396,-6.6265,0.0,,,,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-49.2896,-6.6265,0.0111,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-49.0896,-6.6265,0.0111,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-50.3733,-6.6265,0.0,-49.2896,-6.6265,0.0,,,,,,,,
ARC,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-49.1893,-6.6294,0.102,,,,15.2575,164.7425
HATCH,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,,,,,,,,
HATCH,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,,,,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-50.3733,-5.8423,0.0365,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-49.9396,-5.6483,0.0365,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-50.3733,-5.4383,0.0365,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-50.5733,-5.2281,0.0365,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-49.9396,-4.8908,0.0365,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-50.1733,-4.6836,0.0365,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-50.3733,-4.4836,0.0365,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-50.5733,-4.4836,0.0365,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-50.5733,-6.2325,0.0365,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,40A,-49.2837,-6.0675,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-49.0896,-6.2325,0.0,-48.4396,-6.2325,0.0,,,,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-49.2896,-6.2325,0.0111,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-49.0896,-6.2325,0.0111,,,,,
HATCH,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,,,,,,,,
HATCH,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-50.3733,-6.2325,0.0,-49.2896,-6.2325,0.0,,,,,,,,
ARC,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-49.1893,-6.2354,0.102,,,,15.2575,164.7425
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-49.9396,-4.8908,0.0,-48.4378,-4.8908,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-50.3733,-5.8423,0.0,-49.2896,-5.8423,0.0,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,20A,-49.2837,-5.6773,,,,,,,,,,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-49.0896,-5.8423,0.0111,,,,,
ARC,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-49.1893,-5.8452,0.102,,,,15.2575,164.7425
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-49.2896,-5.8423,0.0111,,,,,
HATCH,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,,,,,,,,
HATCH,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-49.0896,-5.8423,0.0,-48.4396,-5.8423,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-50.3733,-4.4836,0.0,-49.2896,-4.4836,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-50.5733,-5.2281,0.0,-49.2896,-5.2281,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-50.1733,-4.6836,0.0,-48.4396,-4.6836,0.0,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,20A,-49.2837,-5.0631,,,,,,,,,,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-49.0896,-4.4836,0.0111,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-49.2896,-4.4836,0.0111,,,,,
HATCH,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,,,,,,,,
HATCH,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,,,,,,,,
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-49.0896,-5.2281,0.0111,,,,,
ARC,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-49.1893,-5.231,0.102,,,,15.2575,164.7425
CIRCLE,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-49.2896,-5.2281,0.0111,,,,,
HATCH,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,,,,,,,,
HATCH,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-49.0896,-4.4836,0.0,-48.4396,-4.4836,0.0,,,,,,,,
